,open,high,low,close,volume,vnindex,vn30,hnx,gold,oil,month,day,weekday,hour,minute,minute_segment,monday_morning,friday_afternoon,pre_holiday_afternoon,post_holiday_morning,return,log_return,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,target
2012-05-09,8.01,8.24,8.01,8.15,1012160.0,487.62,557.35,83.76,1593.699951171875,113.19999694824219,5,9,2,0,0,0,0,0,0,0,0.14000000000000057,0.017327166172503627,3575507.4274829095,14492980.0,0.12493802349102219,115772.03543901509,11.669942439983181,2.2848007630711855,426768.2511028042,7.94531220700891,70.02733240555301,963.0764684450876,6.824499999999999,7.252447426677622,6.396552573322375,12.541502723353318,0.5414770574455915,0.0,0.0,6.926333333333334,7.079333333333333,6.773333333333333,4.417921940420604,0.2832244008714612,0.0,0.0,6.39,7.27,6.83,12.894717561726136,0.5340909090909098,0.22559651302642783,3.398921710235321,0.20756978570363316,0.25057653455221746,-0.0430067488485843,6.945833333333333,7.562692307692307,7.884092483446194,6.668396764729315,1.264285714285714,0.6428571428571427,0.6214285714285713,0.3647764443033958,26.056621382793892,0.27550000000000097,-172.87486566902328,-261.21854517174836,88.34367950272508,7.98,6.855,6.8525,5.925000000000001,59.27760495375506,41.30541227083594,52.44322819098641,11.005841176157615,13.640395143285078,5.925000000000001,29.478379247015614,12.0,28.000000000000004,-16.000000000000004,7.72,8.2584503296,0.0,0.0,78.8832668508492,1.0,1.0,0.9526518996296559,15.65599841515191,48.59057173630198,100.00000000000001,97.25162706814079,-0.0,0.24134482758620646,15.484804630969611,3.2413775380048797,3.978897471389692,-0.7375199333848124,4.65042718322198,11.38440028379,-6.73397310056802,7.805774518050445,-0.4354136429608024,-0.4363643287773167,44.68468468468467,1.0
2012-05-10,8.29,8.55,8.24,8.41,1467910.0,486.07,554.74,83.23,1595.0999755859375,112.7300033569336,5,10,3,0,0,0,0,0,0,0,0.120000000000001,0.014371504837653148,3795542.210091608,15505140.0,0.11550692322358673,88785.77323344148,5.762296147098952,3.038020629639291,441893.92980766104,7.956352155305864,78.29189173347442,963.0764684450876,6.839999999999999,7.263981131655642,6.416018868344356,12.397109112738107,0.641515731527252,0.0,0.0,6.909999999999999,7.061,6.759,4.37047756874095,0.6655629139072844,0.0,0.0,6.39,7.27,6.83,12.865497076023392,0.6477272727272732,0.246036861723785,3.3830654859113363,0.17772981336736482,0.23600719031524695,-0.058277376947882126,6.934166666666666,7.623076923076923,7.965001332146779,6.681108115490106,1.3578595317725752,0.5785953177257526,0.7792642140468227,0.4043269335400655,25.784178519670387,0.3100000000000014,-151.6914635705285,-238.96438873927184,87.27292516874334,8.135,6.9350000000000005,6.9125,5.945,74.80920719659716,43.250968633038156,51.38073886467961,9.589669262933622,39.184590478079066,5.945,29.478379247015614,8.0,24.0,-16.0,7.72,8.2584503296,1.0,0.0,75.074077782957,0.8449669774648779,0.9483223258216261,0.9827741086072086,15.618776033447851,52.10228354306705,82.31707317073176,93.49407026180354,-17.682926829268244,0.2618333333333327,13.131313131313133,2.7745587640743254,3.738029729926619,-0.9634709658522937,7.602251687138166,10.627970564459634,-3.0257188773214683,7.800738901576961,1.4577259475218707,1.4472032608534358,46.84684684684686,1.0
2012-05-11,8.46,8.82,8.41,8.65,1566700.0,480.1,547.94,81.58,1583.5999755859375,112.26000213623047,5,11,4,0,0,0,0,0,0,0,0.1899999999999995,0.02221014732565596,3937598.016543218,16973050.0,0.07875853096866946,64840.8913429498,-2.2110764400712104,3.100037161698029,488722.9604825077,8.00670717096231,74.79447386423703,963.0764684450876,6.873,7.252109482867417,6.493890517132583,11.031848766693345,0.7334417997952065,0.0,0.0,6.907333333333334,7.058333333333333,6.756333333333333,4.3721648489527976,0.9724061810154541,0.0,0.0,6.41,7.27,6.84,12.512730976284,0.744186046511628,0.2434331755514066,3.336817494120546,0.17705485141311073,0.22421672253481972,-0.047161871121709,6.925833333333333,7.6899999999999995,8.070385742585737,6.698063069898247,1.3866666666666665,0.6099999999999999,0.7766666666666666,0.4512230661611061,25.565638409630797,0.1769999999999996,-128.6393640081043,-216.90479007777034,88.26542606966603,8.27,6.97,6.977499999999999,5.995,87.23388138520498,45.05755668365449,47.97913264598366,8.95479558612754,62.39811971644177,5.995,29.478379247015614,4.0,20.0,-16.0,7.7303999999999995,8.2584503296,0.0,0.0,72.43718817671198,0.7376462437177801,0.8608710737275528,0.9363977998497263,16.23021162022694,52.786226296635455,76.77419354838713,86.36375557303963,-23.22580645161287,0.3333225806451603,13.497822931785205,2.753377819200906,3.541099347781477,-0.7877215285805708,10.67613573744445,10.637603599056598,0.0385321383878523,7.796811283755034,1.2931034482758674,1.2848142477849045,51.53153153153154,1.0
2012-05-14,8.7,9.08,8.7,8.82,1561680.0,469.69,536.35,78.84,1560.5999755859375,111.56999969482422,5,14,0,0,0,0,1,0,0,1,0.120000000000001,0.013698844358162265,4205083.382396878,18539750.0,-0.01545141553242843,54422.16400824271,-4.617625119880668,2.3099281046685207,533432.5918737088,8.10440357889542,69.24603049546401,963.0764684450876,6.914500000000001,7.307054454821239,6.521945545178763,11.354529028020478,1.041963025478546,1.0,0.0,6.948,7.103999999999999,6.792,4.490500863557849,1.75641025641026,1.0,0.0,6.43,7.39,6.91,13.883867235519556,0.9479166666666669,0.245089857996266,3.1781949598252046,0.20163082308526903,0.2196995426449096,-0.018068719559640567,6.949999999999999,7.7626923076923084,8.185711012957162,6.7152435832391175,1.2980132450331126,0.6953642384105959,0.6026490066225166,0.4977354628093107,25.379222426152477,0.11549999999999905,-107.27770843804656,-195.18463084309556,87.906922405049,8.4,6.97,6.977499999999999,6.15,93.6169406926025,45.96536367630623,44.25059797421025,11.845592942181902,171.8780727630285,6.15,29.478379247015614,0.0,16.0,-16.0,7.763184,8.2584503296,0.0,0.0,67.34262815949933,0.5302989517147317,0.7043040576324633,0.837832485727214,18.80910360265789,50.87714100560762,67.74193548387096,75.61106740099662,-32.25806451612904,0.42921874999999954,12.772133526850507,3.1122717599214167,3.455333830209465,-0.34306207028804847,16.77689477888258,11.865461835021796,4.911432943860783,7.792913240492945,4.113475177304959,4.031122580224689,55.855855855855864,0.0
2012-05-15,8.82,8.86,8.39,8.39,1511260.0,455.65,522.9,76.81,1556.800048828125,112.23999786376953,5,15,1,0,0,0,0,0,0,0,-0.4299999999999997,-0.04998134953958511,3629727.5929231998,20101430.0,-0.13023203343463496,42048.426292779404,-2.076586487355082,2.31553635848718,564124.5687523215,8.224068931667913,70.1778873552868,982.003982853835,6.955999999999999,7.380942349031017,6.531057650968981,12.218008885308167,1.0577227135408458,1.0,0.0,7.003333333333333,7.1593333333333335,6.847333333333333,4.455021418372207,1.867521367521365,1.0,0.0,6.43,7.48,6.955,15.094882116158725,0.9523809523809518,0.23258087219663942,3.259998539262154,0.22018315618356699,0.21979626535264107,0.00038689083092591225,6.983333333333333,7.820384615384616,8.217140087886829,6.728188502999183,1.314569536423841,0.685430463576159,0.629139072847682,0.5366528553459955,25.15554342970694,-0.1659999999999986,-84.0803976669675,-173.5930805374049,89.51268287043739,8.4,6.97,6.977499999999999,6.15,96.80847034630125,46.80832731233999,42.604944544872545,11.405062383494283,196.8680089485461,6.16,29.478379247015614,100.0,12.0,88.0,7.82659296,8.2584503296,0.0,0.0,66.6217731353913,0.5009603362757934,0.5896351772361018,0.7182701028653726,21.523907655925136,43.16796294183673,65.78947368421055,70.10186757215622,-34.21052631578946,0.5116969696969687,13.265306122448969,3.3746585949890386,3.43919878316538,-0.06454018817634122,15.423819556042792,12.577133379225996,2.846686176816796,7.7978640377638655,1.2261580381471404,1.2187016103243575,58.91891891891894,0.0
2012-05-16,8.41,8.44,8.03,8.1,1051710.0,449.91,519.7,77.55,1536.199951171875,111.70999908447266,5,16,2,0,0,0,0,0,0,0,-0.3100000000000005,-0.037557412306463256,2118467.5929231998,18590170.0,-0.2076725460977132,36041.508250953775,-1.7394545567497024,1.9074807335700068,490446.3601355415,8.277430749748431,64.94682925962687,934.1285052317093,7.0075,7.548937900409641,6.46606209959036,15.453097407339003,1.204143540213114,1.0,0.0,7.077666666666667,7.245666666666667,6.909666666666666,4.7473272735835765,2.5605158730158704,1.0,0.0,6.43,7.79,7.109999999999999,19.4077773813771,0.9852941176470585,0.22332278497697544,3.719500213726674,0.23619785412458594,0.22307658310703007,0.013121271017555863,7.065,7.866923076923077,8.19911853590424,6.740174539814058,1.2624584717607972,0.7408637873754154,0.5215946843853818,0.5669575138323695,24.806745728067042,-0.09750000000000014,-62.717283115864674,-151.73456885160851,89.01728573574384,8.425,6.97,6.965,6.15,68.70502008734486,46.99737087871591,40.70308669589951,13.765621326908093,247.2856608011981,6.1850000000000005,29.478379247015614,100.0,8.0,92.0,7.9268655232,8.2584503296,0.0,0.0,64.75556675862589,0.4250062132045655,0.48542183373169695,0.5931203562000873,25.95904733892556,38.35852222238616,62.49999999999997,65.34380305602716,-37.50000000000003,0.5947941176470586,11.20689655172414,3.594587395816215,3.4702765056955474,0.12431089012066776,16.54906734457425,13.371520172295648,3.1775471722786026,7.798820511269585,4.576043068640634,4.474430564988818,51.17117117117118,0.0
2012-05-17,8.1,8.24,7.74,7.74,1584180.0,442.58,513.46,76.15,1574.5,107.48999786376953,5,17,3,0,0,0,0,0,0,0,-0.35999999999999943,-0.04546237407675724,1425878.0807280792,17538460.0,-0.3544633491986735,28718.064215103284,1.0619690154922443,1.9437289142579974,454094.0478590217,8.296279578490783,68.59880531015641,901.8403924167872,7.093500000000001,7.770205992289118,6.416794007710883,19.079607874508145,1.2806196576050253,1.0,0.0,7.1930000000000005,7.3870000000000005,6.999,5.394133185041023,2.9664948453608204,1.0,0.0,6.51,8.15,7.33,23.11975752449426,1.0,0.2179905064792779,4.794963506686368,0.2380760607265282,0.22607647863092972,0.011999582095598482,7.168333333333334,7.900769230769232,8.128484914995896,6.749050499827831,1.2549019607843137,0.7287581699346406,0.5261437908496731,0.5874779378678486,24.50654357735087,-0.2535000000000007,-37.14055699023629,-129.0976239285129,91.9570669382766,8.41,6.97,6.9350000000000005,6.15,34.35251004367243,47.28323541700693,40.08031478240098,13.006379641848188,281.2306626073612,6.1850000000000005,29.478379247015614,100.0,4.0,96.0,8.019116281344001,8.2584503296,0.0,0.0,64.75556675862589,0.4250062132045655,0.4503242542283082,0.5084604217320357,31.677124919983584,34.40671197716626,62.49999999999997,63.596491228070164,-37.50000000000003,0.6338235294117647,11.489361702127667,3.6037089774581603,3.49696300004807,0.10674597741009029,14.424651868134852,13.58214651146349,0.8425053566713618,7.802435343062682,4.89060489060491,4.774776287321547,45.945945945945944,0.0
2012-05-18,7.65,7.77,7.36,7.63,1158820.0,434.95,504.61,73.81,1591.5999755859375,107.13999938964844,5,18,4,0,0,0,0,0,0,0,-0.020000000000000462,-0.002617802542078884,-158301.9192719208,15954280.0,-0.311266855464841,34691.02647008854,-0.29561310157265436,2.0415480409568634,383686.04785902175,8.271395327903837,66.68540974510852,901.8403924167872,7.159000000000001,7.932793254041414,6.3852067459585875,21.617355888850764,1.0757351820699086,1.0,0.0,7.309666666666667,7.531666666666666,7.087666666666666,6.074148387979387,2.16741741741742,1.0,0.0,6.7,8.34,7.52,22.90822740606229,0.8231707317073176,0.2061914558313501,5.846925555291893,0.2352390310189163,0.22790898910852705,0.007330041910389246,7.269166666666667,7.9265384615384615,8.05179492807345,6.764676388729473,1.268608414239482,0.7216828478964402,0.5469255663430418,0.5993002072327143,24.24581482019976,-0.24900000000000055,-14.460252856525974,-106.299020314677,91.83876745815103,8.22,6.97,6.93,6.15,17.176255021836216,47.548681059705736,38.7271956420837,12.56728176212431,231.972374568353,6.2175,29.478379247015614,100.0,0.0,100.0,8.019116281344001,9.08,0.0,1.0,63.51746244016845,0.3746156835450709,0.40820936998473406,0.44798515264824634,34.91480029927853,37.006455938365164,60.5263157894737,61.84210526315788,-39.4736842105263,0.5914117647058834,7.084468664850142,3.5439338958333213,3.5063571792051205,0.037576716628200835,10.611473761320841,12.98801196143496,-2.376538200114119,7.807603016902149,-1.2269938650306678,-1.23458358222992,39.45945945945948,1.0
2012-05-21,7.74,7.91,7.58,7.82,475800.0,448.02,518.86,76.84,1588.4000244140625,108.80999755859375,5,21,0,0,0,0,1,0,0,1,0.08000000000000007,0.010282866955583891,209128.81243539666,14795460.0,-0.2870223440956883,29735.165545790176,2.4245414639126106,2.256805966120781,367217.02977116645,8.233127971923388,70.92762075260022,889.0235392945848,7.204000000000001,8.055008813115352,6.3529911868846485,23.626008137572228,0.9559294733736299,0.0,0.0,7.4173333333333344,7.649333333333334,7.185333333333334,6.255617472586726,1.7126436781609202,1.0,0.0,6.7,8.34,7.52,22.765130483064958,0.780487804878049,0.20757231024821507,6.51644857099559,0.21119020112242293,0.22456523151130625,-0.013375030388883324,7.358333333333333,7.956153846153845,8.016134169908304,6.785811471045808,1.2701863354037266,0.6801242236024848,0.5900621118012418,0.6026899170744193,23.865264176100844,-0.2740000000000009,4.060582238168919,-83.86903445301424,87.92961669118316,8.22,6.97,6.93,6.245,8.588127510918108,48.06952652632286,39.898724410107405,11.636526221320082,164.77756220429566,6.404999999999999,29.478379247015614,96.0,0.0,96.0,8.019116281344001,9.0532,0.0,0.0,66.2935775145606,0.41623805938306185,0.4052866520442328,0.4212734254190917,36.63952040188387,37.717413142585926,67.5675675675676,63.53129445234708,-32.432432432432414,0.4850588235294113,5.248990578734866,3.1762374073117403,3.4403332248264444,-0.2640958175147041,6.606924576207087,11.711794484389387,-5.1048699081823,7.810486838303193,-0.8695652173913104,-0.8733679968754959,37.47747747747747,0.0
2012-05-22,7.74,7.79,7.55,7.63,436130.0,447.94,516.86,76.46,1576.300048828125,108.41000366210938,5,22,1,0,0,0,0,0,0,0,-0.11000000000000032,-0.014313842305270441,425401.53970812436,15271260.0,-0.277424395468754,23943.056182105865,-1.0507670599537668,2.0361766419625935,379065.2604395806,8.232913034670288,67.51438077642523,911.1617401420253,7.241000000000001,8.134015117453227,6.347984882546775,24.665519056849224,0.8353806605806832,0.0,0.0,7.517333333333333,7.7683333333333335,7.266333333333333,6.6778999645264365,1.1427622841965464,1.0,0.0,6.7,8.34,7.52,22.648805413616895,0.6951219512195121,0.2008150792233936,7.386628037473906,0.1995144489115246,0.21955507499134994,-0.020040626079825347,7.434166666666667,7.967307692307691,7.956728912999334,6.826862473190563,1.2585669781931463,0.7258566978193149,0.5327102803738314,0.6024231754880992,23.67604402419294,-0.35100000000000176,21.963729714650263,-62.22030163260607,84.18403134725634,8.22,6.97,7.029999999999999,6.36,4.294063755459054,48.55316874532447,37.97145868747825,11.074436118230365,118.3328825986358,6.53,29.478379247015614,92.0,8.0,84.0,8.019116281344001,8.985472,0.0,0.0,66.29357751456061,0.33771720747616407,0.3761903168014324,0.3965621129434664,36.447141462972226,34.893302700091326,65.95744680851067,64.68377672185066,-34.042553191489326,0.4088235294117659,1.5444015444015458,2.9919402811602698,3.3506546360932097,-0.3587143549329399,3.8050283206568163,10.130441251642873,-6.325412930986056,7.831302444922028,-1.7543859649122862,-1.7699577099401065,40.90090090090091,0.0
2012-05-23,7.51,7.55,7.24,7.24,843060.0,436.75,508.45,73.61,1548.0999755859375,105.55999755859375,5,23,2,0,0,0,0,0,0,0,-0.2699999999999996,-0.036614259378418446,280024.87304145773,14835130.0,-0.3069253243752579,26404.81958466212,-2.5902901124926005,1.7911311457804822,368468.75148817396,8.224227021839273,63.56806262376004,889.0235392945848,7.274500000000001,8.200987452694315,6.348012547305686,25.472196101293964,0.7943914666159985,0.0,0.0,7.614999999999999,7.8690000000000015,7.361,6.671043992120838,0.903543307086612,0.0,0.0,6.7,8.34,7.52,22.544504776960608,0.6829268292682928,0.1947335713010543,8.735731917615821,0.182509065282912,0.21214587304966237,-0.029636807766750373,7.511666666666667,7.96,7.846462926384052,6.871539327028299,1.2198142414860682,0.7554179566563469,0.4643962848297213,0.5984469994675035,23.65109856184509,-0.38450000000000095,40.42571123976852,-40.87394887590639,81.29966011567491,8.16,6.9350000000000005,7.035,6.515000000000001,2.147031877729527,48.59860470172619,36.09386893431258,12.2928125177747,94.15136982525773,6.7250000000000005,29.478379247015614,88.0,4.0,84.0,8.019116281344001,8.92045312,0.0,0.0,64.39913864140244,0.05737911128304757,0.2704447927140912,0.3506405871865854,36.076403182823526,30.04313654027497,58.06451612903229,63.86317683503685,-41.9354838709677,0.3175588235294109,-1.472392638036822,2.7317184833420955,3.226867405542987,-0.4951489222008916,0.2753766098505247,8.159428323284404,-7.8840517134338794,7.88569648951593,-0.25510204081632404,-0.2554279805096371,37.47747747747747,0.0
2012-05-24,7.17,7.24,6.91,6.96,1244600.0,426.92,501.58,73.66,1557.300048828125,106.55000305175781,5,24,3,0,0,0,0,0,0,0,-0.20999999999999996,-0.029726180265200686,-563035.1269585423,13992070.0,-0.34446058504679744,35336.90250113893,5.71214851586144,1.847671376901731,325376.56275947153,8.181490545168646,60.51801443477669,889.0235392945848,7.3105,8.255073448705817,6.365926551294184,25.841555261769145,0.7432314822259569,0.0,0.0,7.6976666666666675,7.950666666666668,7.444666666666666,6.573420517039821,0.6429512516469025,0.0,0.0,6.7,8.34,7.52,22.433486081663357,0.6524390243902437,0.20326021417094897,10.36107758520529,0.17268992921738402,0.2042546842832067,-0.03156475506582268,7.585,7.928846153846154,7.71008401463266,6.938091969470647,1.2018927444794951,0.7823343848580443,0.4195583596214508,0.5898100886544222,23.791610434170355,-0.4504999999999999,62.72883117096117,-19.61081607823246,82.33964724919363,7.995,7.09,7.1975,6.515000000000001,1.0735159388647635,49.11242366507622,39.151120163650084,11.109615336234498,72.96394845307044,6.7525,29.478379247015614,84.0,0.0,84.0,8.019116281344001,8.858034995199999,0.0,0.0,66.21846754584197,0.1757802607324651,0.19029219316389234,0.2789757675598053,35.227487342492466,30.922739622200975,57.943925233644855,60.65529605706261,-42.056074766355145,0.2571470588235307,-0.24844720496896086,2.5782069743933813,3.097135319313066,-0.5189283449196846,-2.315676943975178,6.064407269832488,-8.380084213807667,8.049290175005424,-0.6393861892583175,-0.6414390177663876,30.45045045045045,1.0
2012-05-25,7.22,7.29,7.08,7.29,687850.0,437.38,514.27,76.06,1568.800048828125,106.83000183105469,5,25,4,0,0,0,0,0,0,0,0.07000000000000028,0.009648593115832105,-1430483.6118070285,12747470.0,-0.29193897245825057,30288.7735724048,2.203995529037638,1.7895966782431365,277242.861102013,8.099331922365042,59.6597800528213,889.0235392945848,7.347499999999999,8.303133297871103,6.391866702128897,26.012474933544826,0.7210575965389745,0.0,0.0,7.775999999999999,8.034,7.517999999999999,6.635802469135826,0.4883720930232554,0.0,0.0,6.7,8.34,7.52,22.320517182715207,0.6524390243902437,0.2019341927538541,11.344209809960837,0.16462433908949325,0.19632861524446402,-0.03170427615497076,7.660833333333334,7.895769230769231,7.645455704689174,7.027862934695044,1.1873015873015873,0.7841269841269844,0.40317460317460285,0.5791618647481082,24.107418127988137,-0.3874999999999993,86.93589905544609,1.968473643266724,84.96742541217937,7.885,7.27,7.3774999999999995,6.515000000000001,0.5367579694323817,49.65780738221347,37.615906310776275,10.379545416749297,68.30497794580967,6.7525,29.478379247015614,80.0,0.0,80.0,8.019116281344001,8.760952895487998,0.0,0.0,69.56808127541771,0.39377169418110547,0.20897702206553945,0.22323800264784097,34.5367196975535,38.21885972675348,65.93406593406588,60.64750243224768,-34.065934065934115,0.2264705882352942,2.1303258145363397,2.451502124217603,2.9680086802939734,-0.5165065560763704,-7.339676925877059,3.3835904306905786,-10.723267356567638,8.25417888307149,0.0,0.0,25.40540540540541,0.0
2012-05-29,7.29,7.29,7.03,7.08,810110.0,431.44,510.81,75.3,1548.5999755859375,106.68000030517578,5,29,1,0,0,0,0,0,0,1,-0.20999999999999996,-0.02922963831493841,-742633.6118070285,13435320.0,-0.2867180342888546,43313.120204918545,2.2258523081527093,1.1770951815330777,309856.4386882198,8.063474623144938,59.92291037130087,931.1755174507934,7.3950000000000005,8.329269768321764,6.460730231678238,25.267606986389797,0.6846361788093207,0.0,0.0,7.825666666666666,8.064666666666666,7.586666666666668,6.108105805682132,0.32078103207810266,0.0,0.0,6.7,8.34,7.52,22.177146720757264,0.6341463414634148,0.1987407734784687,12.503419807552234,0.15323820050964176,0.18771053229749957,-0.0344723317878578,7.725833333333334,7.8584615384615395,7.558462519352378,7.1035767913843,1.1756756756756752,0.8344594594594599,0.34121621621621534,0.5702566422478501,24.391257023524112,-0.34500000000000064,86.93112708224626,20.969754170957142,65.96137291128912,7.675,7.365,7.4725,6.515000000000001,0.26837898471619087,50.42743585012714,39.57940587257865,9.76144431482859,58.71629320167122,6.7475000000000005,29.478379247015614,76.0,24.0,52.0,8.019116281344001,8.612876663848958,0.0,0.0,69.56808127541771,0.39377169418110547,0.3211078830315588,0.24012569942033016,33.62500690882793,41.351633866787935,51.56249999999989,58.48016372257021,-48.4375000000001,0.21152941176470552,7.27040816326531,2.277555101812824,2.8299179645977435,-0.5523628627849195,-11.59004402980639,0.38886353859118505,-11.978907568397574,8.475301109912545,-0.3861003861003742,-0.3868476777920016,31.351351351351365,1.0
2012-05-30,6.98,7.36,6.98,7.17,429460.0,435.34,513.38,75.62,1563.4000244140625,103.47000122070312,5,30,2,0,0,0,0,0,0,0,0.1899999999999995,0.026856737837247735,-1241162.8425762602,12625210.0,-0.2875002727601983,91647.90303278728,0.22723680050586464,0.35975906442755495,286519.93663060665,8.013376200446794,59.422807035041465,931.1755174507934,7.4425,8.369880720092885,6.515119279907114,24.921215185566293,0.7250963336601307,0.0,0.0,7.872666666666666,8.109666666666666,7.635666666666667,6.02083156914216,0.4732770745428983,0.0,0.0,6.79,8.34,7.5649999999999995,20.826335236815584,0.6903225806451615,0.20186669613062186,13.466007511813958,0.14257113238571684,0.17868265231514302,-0.036111519929426183,7.793333333333333,7.827307692307692,7.498699054836627,7.1684970290595365,1.0569395017793595,0.9395017793594307,0.11743772241992878,0.5616662908134469,24.68878151614913,-0.10250000000000004,86.57359724264842,37.55762976634749,49.01596747630093,7.575,7.375,7.4775,6.515000000000001,0.13418949235809544,51.2259590010819,37.80795437183937,8.982111068962748,65.23517382413094,6.7425,29.478379247015614,72.0,20.0,52.0,8.019116281344001,8.476646530741041,0.0,0.0,72.29856862361022,0.7598337335785146,0.5157923739802419,0.3486257596924467,33.55910458756076,39.32311257549414,70.31250000000006,62.603021978021935,-29.687499999999936,0.15855882352941109,10.613810741687981,2.115243923485251,2.6869831563752453,-0.5717392328899944,-16.312397589259174,-2.9513886869788872,-13.361008902280286,8.468535988822289,1.5503875968992276,1.5384918839479234,27.567567567567576,0.0
2012-05-31,7.2,7.2,7.03,7.03,401240.0,429.2,507.07,74.07,1562.5999755859375,101.87000274658203,5,31,3,0,0,0,0,0,0,0,-0.16999999999999993,-0.02389432019943616,-1241162.8425762611,13054670.0,-0.31322085891166246,132270.77402810342,5.701984454087803,0.35545108635533007,291979.1739187422,7.980764200350613,60.69084511822993,943.0124943675407,7.4935,8.39454994312191,6.592450056878089,24.048840811954648,0.7033738544670289,0.0,0.0,7.891,8.106,7.676,5.4492459764288395,0.4279069767441867,0.0,0.0,6.79,8.34,7.5649999999999995,20.684593314205642,0.6903225806451615,0.22168002651755972,14.51734257826055,0.1301958381873627,0.16898528948958697,-0.038789451302224276,7.836666666666667,7.796153846153846,7.426591507938684,7.218237989869941,1.0575539568345322,0.8633093525179855,0.19424460431654678,0.555701443980188,24.794239495200195,-0.06350000000000033,90.75304302462612,51.76802976799887,38.985013256627255,7.41,7.385,7.4925,6.515000000000001,0.06709474617904772,52.51182318578833,42.971041353830216,7.81373035194435,56.89461149930645,6.7425,29.478379247015614,68.0,16.0,52.0,8.019116281344001,8.351314808281758,0.0,0.0,77.09408394861825,1.0,0.7178684759198735,0.5182562443105581,33.504435754834205,33.584300211750545,83.52941176470583,68.46813725490192,-16.470588235294173,0.14247058823529368,13.513513513513523,1.9290985923232313,2.5354062435648426,-0.6063076512416112,-17.413166599119695,-5.843744269407049,-11.569422329712646,8.460612596590922,0.0,0.0,29.1891891891892,0.0
2012-06-01,7.08,7.12,7.03,7.05,201700.0,428.8,505.65,74.36,1620.5,98.43000030517578,6,1,4,0,0,0,0,0,0,0,-0.03000000000000025,-0.00424629088145112,-1642402.8425762611,12653430.0,-0.3267208245897124,151301.46345266007,5.757324312248671,0.924622568663893,284144.641143289,7.909981926864594,73.58474971886886,924.5994191637116,7.539,8.40896321761325,6.669036782386749,23.079008293228558,0.6615010809140448,0.0,0.0,7.868666666666667,8.059666666666667,7.677666666666667,4.85469795814623,0.3726003490401396,0.0,0.0,6.82,8.34,7.58,20.16182517575275,0.6578947368421054,0.24051202386580375,15.4764129602365,0.1269935895910752,0.1605869495098846,-0.03359335991880941,7.8691666666666675,7.766538461538461,7.368654352871195,7.262812953583278,1.111111111111111,0.710437710437711,0.40067340067339996,0.5575060821151167,24.71837483327501,0.23099999999999987,100.92088857418975,64.58815659363395,36.33273198055579,7.41,7.385,7.51,6.515000000000001,0.03354737308952386,54.05085082600084,45.84414352794078,6.832651768022416,44.8237579794615,6.7425,5.545,64.0,12.0,52.0,8.019116281344001,8.236009623619218,0.0,0.0,80.45720385629835,1.0,0.9199445778595049,0.7178684759198735,32.97049976866267,32.8752248190598,84.82142857142857,79.5544467787115,-15.17857142857142,0.13155882352941095,7.979407979407993,1.8773047266925782,2.4037859401903896,-0.5264812134978114,-17.454938497121525,-8.165983114949944,-9.288955382171581,8.455073218891345,-0.5089058524173073,-0.5102051883895342,26.666666666666682,0.0
